"OTUvec1"	"OTUvec2"	"tau"	"p_value"
"370"	"Otu00019"	"Otu00028"	-0.222194426436395	0.0708036226830897
"371"	"Otu00020"	"Otu00028"	0.628729487951961	8.14319991437884e-08
"372"	"Otu00021"	"Otu00028"	0.454714979506123	6.29536201690595e-05
"373"	"Otu00022"	"Otu00028"	0.218578967409954	0.0586199672481837
"374"	"Otu00023"	"Otu00028"	-0.143183880848738	0.254148494576427
"375"	"Otu00024"	"Otu00028"	0.620823841948654	4.28227957538496e-08
"376"	"Otu00025"	"Otu00028"	0.464801892865587	4.56113910538569e-05
"377"	"Otu00026"	"Otu00028"	-0.0354971253346422	0.764004135066939
"378"	"Otu00027"	"Otu00028"	0.597609491764164	1.68915130105418e-07
"379"	"Otu00001"	"Otu00029"	0.255474452554745	0.0442000358844694
"380"	"Otu00002"	"Otu00029"	0.514499239646663	4.68337717403067e-05
"381"	"Otu00003"	"Otu00029"	-0.332576242871143	0.00409698240797822
"382"	"Otu00004"	"Otu00029"	0.170561700768882	0.150437837454304
"383"	"Otu00005"	"Otu00029"	-0.0175273596529944	0.886039510720422
"384"	"Otu00006"	"Otu00029"	-0.269713306764974	0.0242614784025025
"385"	"Otu00007"	"Otu00029"	-0.0823999859138258	0.485401656344097
"386"	"Otu00008"	"Otu00029"	-0.254485366482277	0.0356154393105947
"387"	"Otu00009"	"Otu00029"	-0.270430439928556	0.0242380306122426
"388"	"Otu00010"	"Otu00029"	-0.107900182864622	0.403293643378118
"389"	"Otu00011"	"Otu00029"	0.505533124792095	0.000104035850268636
"390"	"Otu00012"	"Otu00029"	-0.308926146984533	0.0083863064063153
"391"	"Otu00013"	"Otu00029"	-0.272616655293103	0.0241229758595253
"392"	"Otu00014"	"Otu00029"	-0.0925855427013299	0.458538085554847
"393"	"Otu00015"	"Otu00029"	-0.293390777672308	0.0130637037325734
"394"	"Otu00016"	"Otu00029"	0.323130623308331	0.0084646795497576
"395"	"Otu00017"	"Otu00029"	0.112387906033553	0.386136416997588
"396"	"Otu00018"	"Otu00029"	-0.133402832078388	0.297152396620955
"397"	"Otu00019"	"Otu00029"	-0.144782617615051	0.255717338614026
"398"	"Otu00020"	"Otu00029"	-0.24580931888545	0.0428777867014266
"399"	"Otu00021"	"Otu00029"	-0.253640108016214	0.0311299699673034
"400"	"Otu00022"	"Otu00029"	-0.125182693496882	0.295661240268559
"401"	"Otu00023"	"Otu00029"	-0.093299086759479	0.473183370640632
"402"	"Otu00024"	"Otu00029"	-0.309347123078519	0.00838080623422623
"403"	"Otu00025"	"Otu00029"	-0.302155485012453	0.0104857230735836
"404"	"Otu00026"	"Otu00029"	0.510157034524988	3.0980379869483e-05
"405"	"Otu00027"	"Otu00029"	-0.293672748691422	0.0130596456523903
"406"	"Otu00028"	"Otu00029"	-0.238976330757813	0.0512200325948211
"407"	"Otu00001"	"Otu00030"	-0.247300580321604	0.0302990959579616
"408"	"Otu00002"	"Otu00030"	-0.307978374012947	0.00673090362717359
"409"	"Otu00003"	"Otu00030"	0.678331068425572	7.78024311642866e-11
"410"	"Otu00004"	"Otu00030"	0.271421957872108	0.0109902710823191
"411"	"Otu00005"	"Otu00030"	-0.0643315932215304	0.558704455102106
"412"	"Otu00006"	"Otu00030"	0.516728481276148	1.60890144296211e-06
"413"	"Otu00007"	"Otu00030"	0.2842484974145	0.00748833880121924
"414"	"Otu00008"	"Otu00030"	0.452844598787159	3.23498787468957e-05
"415"	"Otu00009"	"Otu00030"	0.521738202463603	1.35299219383711e-06
"416"	"Otu00010"	"Otu00030"	-0.0666399555932809	0.565884088905688
"417"	"Otu00011"	"Otu00030"	-0.181413334096246	0.121329122855747
"418"	"Otu00012"	"Otu00030"	0.582029846110052	3.41858823471597e-08
"419"	"Otu00013"	"Otu00030"	0.432493469690853	6.98672011727464e-05
"420"	"Otu00014"	"Otu00030"	0.226918517895452	0.0433757678859568
"421"	"Otu00015"	"Otu00030"	0.621258263273341	5.20662402081484e-09
"422"	"Otu00016"	"Otu00030"	0.139887578323186	0.205093459101889
"423"	"Otu00017"	"Otu00030"	-0.17069100550527	0.143171235178621
"424"	"Otu00018"	"Otu00030"	0.136532963560214	0.235335716370927
"425"	"Otu00019"	"Otu00030"	0.287600128437952	0.0120427415024038
"426"	"Otu00020"	"Otu00030"	0.554240360228655	3.87297841353273e-07
"427"	"Otu00021"	"Otu00030"	0.239266446909925	0.0238617095926714
"428"	"Otu00022"	"Otu00030"	0.454543409335408	2.43940307602664e-05
"429"	"Otu00023"	"Otu00030"	-0.223903444660799	0.0555113020330648
"430"	"Otu00024"	"Otu00030"	0.665963437080047	2.85646839515152e-10
"431"	"Otu00025"	"Otu00030"	0.579248227147764	4.9734845797289e-08
"432"	"Otu00026"	"Otu00030"	-0.0842198586731424	0.444518267133
"433"	"Otu00027"	"Otu00030"	0.658993922879472	6.03268768273324e-10
"434"	"Otu00028"	"Otu00030"	0.588389787143954	9.4803689787426e-08
"435"	"Otu00029"	"Otu00030"	-0.373698654708201	0.00106297404847717
"436"	"Otu00001"	"Otu00031"	-0.286010631436463	0.0161421603147408
"437"	"Otu00002"	"Otu00031"	-0.18903394170901	0.110213907809937
"438"	"Otu00003"	"Otu00031"	0.775698271785849	8.94617713242951e-13
"439"	"Otu00004"	"Otu00031"	0.394255790447641	0.000387967485648621
"440"	"Otu00005"	"Otu00031"	-0.0582272148935666	0.611223086443471
"441"	"Otu00006"	"Otu00031"	0.582569311622656	2.04858038088673e-07
"442"	"Otu00007"	"Otu00031"	0.371366179006541	0.000790304417628063
"443"	"Otu00008"	"Otu00031"	0.412869410142438	0.000273140956201123
"444"	"Otu00009"	"Otu00031"	0.619083116012673	3.65342400776569e-08
"445"	"Otu00010"	"Otu00031"	-0.0409290796491199	0.7349237025083
"446"	"Otu00011"	"Otu00031"	-0.138844872953519	0.254924781853019
"447"	"Otu00012"	"Otu00031"	0.689813865137889	3.32519123347197e-10
"448"	"Otu00013"	"Otu00031"	0.540115949905132	1.84245618339851e-06
"449"	"Otu00014"	"Otu00031"	0.290712344914172	0.0129436733614723
"450"	"Otu00015"	"Otu00031"	0.683359828761245	6.79027278849276e-10
"451"	"Otu00016"	"Otu00031"	0.0951896831636324	0.407595419652563
"452"	"Otu00017"	"Otu00031"	0.0123793477172663	0.918792485873915
"453"	"Otu00018"	"Otu00031"	0.0230819948682571	0.847234721732493
"454"	"Otu00019"	"Otu00031"	0.102406202683253	0.390605224814596
"455"	"Otu00020"	"Otu00031"	0.604159754365287	1.07602353027758e-07
"456"	"Otu00021"	"Otu00031"	0.316455951287368	0.00409886326392428
"457"	"Otu00022"	"Otu00031"	0.47984582211247	1.87467771890493e-05
"458"	"Otu00023"	"Otu00031"	-0.171364720695177	0.159377369370921
"459"	"Otu00024"	"Otu00031"	0.746812310346137	1.09581232976552e-11
"460"	"Otu00025"	"Otu00031"	0.775036592375211	2.42628139801582e-12
"461"	"Otu00026"	"Otu00031"	-0.0996165247871042	0.38508710003718
"462"	"Otu00027"	"Otu00031"	0.689879589262948	4.84300821668171e-10
"463"	"Otu00028"	"Otu00031"	0.553438127465353	1.43065062974124e-06
"464"	"Otu00029"	"Otu00031"	-0.286010631436463	0.0161421603147408
"465"	"Otu00030"	"Otu00031"	0.534534940550754	5.83530349818062e-07
"466"	"Otu00001"	"Otu00032"	-0.357590380715915	0.00186715895651439
"467"	"Otu00002"	"Otu00032"	-0.129305403013309	0.258520303913447
"468"	"Otu00003"	"Otu00032"	0.603246619276821	9.17847975401287e-09
"469"	"Otu00004"	"Otu00032"	0.288417446305097	0.00728065351341622
"470"	"Otu00005"	"Otu00032"	-0.0694309764750372	0.530803308505445
"471"	"Otu00006"	"Otu00032"	0.421208354038866	0.000102922298337527
"472"	"Otu00007"	"Otu00032"	0.393928688497922	0.00023246949283573
"473"	"Otu00008"	"Otu00032"	0.390241043482108	0.000375003366408055
"474"	"Otu00009"	"Otu00032"	0.450052251118593	3.48324654300125e-05
"475"	"Otu00010"	"Otu00032"	-0.038715946606737	0.740460753202806
"476"	"Otu00011"	"Otu00032"	-0.173593515494656	0.14097239396979
"477"	"Otu00012"	"Otu00032"	0.604540293076868	1.25017056706866e-08
"478"	"Otu00013"	"Otu00032"	0.330718995890373	0.00252733931677196
"479"	"Otu00014"	"Otu00032"	0.334753182007505	0.00308137152218979
"480"	"Otu00015"	"Otu00032"	0.586893137740863	4.26346298265656e-08
"481"	"Otu00016"	"Otu00032"	0.163866592060496	0.140434037595283
"482"	"Otu00017"	"Otu00032"	-0.0533974487642182	0.649222845865327
"483"	"Otu00018"	"Otu00032"	0.0989243455641147	0.393162373083349
"484"	"Otu00019"	"Otu00032"	0.201862194280407	0.0800864009994404
"485"	"Otu00020"	"Otu00032"	0.534096876076508	1.19149480193315e-06
"486"	"Otu00021"	"Otu00032"	0.205573880552379	0.0538665955003867
"487"	"Otu00022"	"Otu00032"	0.549467264121328	4.04797195541207e-07
"488"	"Otu00023"	"Otu00032"	-0.214252090584534	0.06881491394705
"489"	"Otu00024"	"Otu00032"	0.61475621371704	7.3980646053684e-09
"490"	"Otu00025"	"Otu00032"	0.594993589480424	2.66533275450342e-08
"491"	"Otu00026"	"Otu00032"	0.0116763287495564	0.916158398163887
"492"	"Otu00027"	"Otu00032"	0.561991927790326	1.5856095614275e-07
"493"	"Otu00028"	"Otu00032"	0.472116868235396	2.11469171305101e-05
"494"	"Otu00029"	"Otu00032"	-0.24444654931752	0.0334718131067692
"495"	"Otu00030"	"Otu00032"	0.584465018170376	1.62442523876649e-08
"496"	"Otu00031"	"Otu00032"	0.540785031470691	5.15728021177608e-07
"497"	"Otu00001"	"Otu00033"	-0.205033706038986	0.10094674763704
"498"	"Otu00002"	"Otu00033"	-0.150294070427368	0.227102164814424
"499"	"Otu00003"	"Otu00033"	0.449518890557218	8.13388050286967e-05
"500"	"Otu00004"	"Otu00033"	0.134433143750079	0.249695131892374
"501"	"Otu00005"	"Otu00033"	-0.0426060720365396	0.723461051740201
"502"	"Otu00006"	"Otu00033"	0.385051258614275	0.00108818404501099
"503"	"Otu00007"	"Otu00033"	0.239146714351237	0.0397491680545161
"504"	"Otu00008"	"Otu00033"	0.379849012893418	0.00144504416339641
"505"	"Otu00009"	"Otu00033"	0.341728600963361	0.00382874381034704
"506"	"Otu00010"	"Otu00033"	-0.142072260439567	0.263671767253487
"507"	"Otu00011"	"Otu00033"	-0.0995343380181181	0.437654757761524
"508"	"Otu00012"	"Otu00033"	0.400746105649091	0.00051475775788612
"509"	"Otu00013"	"Otu00033"	0.418122913356128	0.000443162001814157
"510"	"Otu00014"	"Otu00033"	0.191540364271923	0.119335156603037
"511"	"Otu00015"	"Otu00033"	0.404880375027101	0.000503892356727542
"512"	"Otu00016"	"Otu00033"	0.0872751508146971	0.470121341609902
"513"	"Otu00017"	"Otu00033"	-0.122467240771248	0.337439910523164
"514"	"Otu00018"	"Otu00033"	0.220690496736182	0.0798005134687085
"515"	"Otu00019"	"Otu00033"	0.184350709640426	0.141578638929595
"516"	"Otu00020"	"Otu00033"	0.430159961580034	0.000319466606796714
"517"	"Otu00021"	"Otu00033"	0.130564920279243	0.259810061125996
"518"	"Otu00022"	"Otu00033"	0.294026468159828	0.0126061544076002
"519"	"Otu00023"	"Otu00033"	-0.122846985064866	0.337380500211129
"520"	"Otu00024"	"Otu00033"	0.530235947238971	4.44758704687409e-06
"521"	"Otu00025"	"Otu00033"	0.488435393541266	2.64760148129817e-05
"522"	"Otu00026"	"Otu00033"	-0.171664756269816	0.154493016659525
"523"	"Otu00027"	"Otu00033"	0.475912802750745	4.40309358920032e-05
"524"	"Otu00028"	"Otu00033"	0.397240873249424	0.000996319010819979
"525"	"Otu00029"	"Otu00033"	-0.205033706038986	0.10094674763704
"526"	"Otu00030"	"Otu00033"	0.4575390821167	4.70089171278332e-05
"527"	"Otu00031"	"Otu00033"	0.457198422396175	9.39750508124337e-05
"528"	"Otu00032"	"Otu00033"	0.380293483851514	0.000780638247054988
"529"	"Otu00001"	"Otu00034"	-0.215100331592332	0.0729224905553486
"530"	"Otu00002"	"Otu00034"	-0.170990663256309	0.152126505186488
"531"	"Otu00003"	"Otu00034"	0.561505821900494	2.93552206764858e-07
"532"	"Otu00004"	"Otu00034"	0.403233136148524	0.000321667749676458
"533"	"Otu00005"	"Otu00034"	-0.0588141976234358	0.610788491049749
"534"	"Otu00006"	"Otu00034"	0.429935714532219	0.000144547616264035
"535"	"Otu00007"	"Otu00034"	0.342239430535455	0.00217012116184234
"536"	"Otu00008"	"Otu00034"	0.354368740317646	0.00195851036926942
"537"	"Otu00009"	"Otu00034"	0.519372118761543	4.66221576100878e-06
"538"	"Otu00010"	"Otu00034"	-0.0348140476695803	0.77529389887548
"539"	"Otu00011"	"Otu00034"	-0.140244554231485	0.254371272230782
"540"	"Otu00012"	"Otu00034"	0.508918441488875	4.3330066132885e-06
"541"	"Otu00013"	"Otu00034"	0.279586823177752	0.0143848508505149
"542"	"Otu00014"	"Otu00034"	0.133474084994666	0.258036020216263
"543"	"Otu00015"	"Otu00034"	0.523602950659213	2.77340003984605e-06
"544"	"Otu00016"	"Otu00034"	0.275705166744328	0.0174288544051462
"545"	"Otu00017"	"Otu00034"	-0.172557169032432	0.158946755807465
"546"	"Otu00018"	"Otu00034"	0.0771177948039345	0.523491815412307
"547"	"Otu00019"	"Otu00034"	0.106775276769612	0.374936871496404
"548"	"Otu00020"	"Otu00034"	0.431801605672756	0.000167037813759929
"549"	"Otu00021"	"Otu00034"	0.288836848267426	0.00940314286383148
"550"	"Otu00022"	"Otu00034"	0.432533652401722	0.000131508197265706
"551"	"Otu00023"	"Otu00034"	-0.173092231305822	0.158891094374374
"552"	"Otu00024"	"Otu00034"	0.531685535887979	1.63330023439379e-06
"553"	"Otu00025"	"Otu00034"	0.411410405967869	0.0002266863039182
"554"	"Otu00026"	"Otu00034"	0.00984333414233594	0.932204564769864
"555"	"Otu00027"	"Otu00034"	0.570495985159134	3.36028698866286e-07
"556"	"Otu00028"	"Otu00034"	0.519330456591966	7.32912505019279e-06
"557"	"Otu00029"	"Otu00034"	-0.185268898743761	0.122441228590116
"558"	"Otu00030"	"Otu00034"	0.464564748316671	1.6718957446038e-05
"559"	"Otu00031"	"Otu00034"	0.442349232268431	8.25166706921454e-05
"560"	"Otu00032"	"Otu00034"	0.488548274187799	6.92741587560164e-06
"561"	"Otu00033"	"Otu00034"	0.179379731540749	0.128790500034464
"562"	"Otu00001"	"Otu00035"	-0.262636569173427	0.0294540947938005
"563"	"Otu00002"	"Otu00035"	-0.248783929519299	0.0382738936009613
"564"	"Otu00003"	"Otu00035"	0.524178930257924	1.93500910627975e-06
"565"	"Otu00004"	"Otu00035"	0.461322310037565	4.26772489925398e-05
"566"	"Otu00005"	"Otu00035"	-0.148992387392971	0.199806611032671
"567"	"Otu00006"	"Otu00035"	0.513391258134841	6.40269683582773e-06
"568"	"Otu00007"	"Otu00035"	0.357803632880992	0.00143510706772942
"569"	"Otu00008"	"Otu00035"	0.346764506012578	0.00258594484521968
"570"	"Otu00009"	"Otu00035"	0.576657373808805	4.277084892923e-07
"571"	"Otu00010"	"Otu00035"	0.03867213592682	0.752525447001609
"572"	"Otu00011"	"Otu00035"	-0.127497851729101	0.302832435390084
"573"	"Otu00012"	"Otu00035"	0.504006750961546	6.03710055258055e-06
"574"	"Otu00013"	"Otu00035"	0.471842883654057	4.00010965140307e-05
"575"	"Otu00014"	"Otu00035"	0.131570204290743	0.267572001619111
"576"	"Otu00015"	"Otu00035"	0.581435265590141	2.27142499475974e-07
"577"	"Otu00016"	"Otu00035"	0.210732683380106	0.0707480482866474
"578"	"Otu00017"	"Otu00035"	-0.156873601778337	0.202875741084553
"579"	"Otu00018"	"Otu00035"	0.106874895630036	0.379301863028187
"580"	"Otu00019"	"Otu00035"	-0.0261635512770806	0.828839328980493
"581"	"Otu00020"	"Otu00035"	0.601150745612781	1.87489187730705e-07
"582"	"Otu00021"	"Otu00035"	0.454971799549283	4.74061292110584e-05
"583"	"Otu00022"	"Otu00035"	0.327126451597618	0.00403139154140586
"584"	"Otu00023"	"Otu00035"	-0.157360032718721	0.202816093260378
"585"	"Otu00024"	"Otu00035"	0.562888846772254	4.48037727363015e-07
"586"	"Otu00025"	"Otu00035"	0.478024730383462	2.04024215419985e-05
"587"	"Otu00026"	"Otu00035"	-0.0628893504518303	0.588860720780536
"588"	"Otu00027"	"Otu00035"	0.622238340192995	3.13378463179248e-08
"589"	"Otu00028"	"Otu00035"	0.636600978458502	4.61073650370736e-08
"590"	"Otu00029"	"Otu00035"	-0.262636569173427	0.0294540947938005
"591"	"Otu00030"	"Otu00035"	0.481984430845997	8.93831463666395e-06
"592"	"Otu00031"	"Otu00035"	0.499169845781581	9.96466662162021e-06
"593"	"Otu00032"	"Otu00035"	0.414644180614148	0.000147866871668789
"594"	"Otu00033"	"Otu00035"	0.333843311566368	0.00493913027224724
"595"	"Otu00034"	"Otu00035"	0.532801616214202	2.94974571013462e-06
"596"	"Otu00001"	"Otu00036"	-0.0659888136995818	0.585968406091088
"597"	"Otu00002"	"Otu00036"	0.0883350337758386	0.463886383085745
"598"	"Otu00003"	"Otu00036"	0.0194395131934081	0.860475423318045
"599"	"Otu00004"	"Otu00036"	0.185034901031527	0.102179635343298
"600"	"Otu00005"	"Otu00036"	-0.254321117461003	0.0293339472585745
"601"	"Otu00006"	"Otu00036"	0.085994828505605	0.4516861621954
"602"	"Otu00007"	"Otu00036"	-0.00203163925294429	0.985622454568968
"603"	"Otu00008"	"Otu00036"	0.101032566331763	0.382073825885614
"604"	"Otu00009"	"Otu00036"	0.170264082642809	0.137167269510963
"605"	"Otu00010"	"Otu00036"	-0.0457250669031093	0.710496382995134
"606"	"Otu00011"	"Otu00036"	0.089696608631908	0.470466778276957
"607"	"Otu00012"	"Otu00036"	-0.00604219496659615	0.956924284831222
"608"	"Otu00013"	"Otu00036"	0.0704166287377982	0.541643207178573
"609"	"Otu00014"	"Otu00036"	-0.0333916191868566	0.779363339461294
"610"	"Otu00015"	"Otu00036"	0.0756345524216026	0.502637519374479
"611"	"Otu00016"	"Otu00036"	0.0632937909671358	0.588918421018345
"612"	"Otu00017"	"Otu00036"	0.26539644863267	0.0319597009671497
"613"	"Otu00018"	"Otu00036"	-0.226129493385633	0.0640125073962172
"614"	"Otu00019"	"Otu00036"	-0.245419227330193	0.0434801962074021
"615"	"Otu00020"	"Otu00036"	0.148148743525918	0.200996442331901
"616"	"Otu00021"	"Otu00036"	0.506825999479002	6.41870730966332e-06
"617"	"Otu00022"	"Otu00036"	-0.0859526634852252	0.451860757274298
"618"	"Otu00023"	"Otu00036"	-0.0421733679734098	0.733982377052216
"619"	"Otu00024"	"Otu00036"	0.0786555732725497	0.482528788821037
"620"	"Otu00025"	"Otu00036"	0.0635103239185097	0.573031366761635
"621"	"Otu00026"	"Otu00036"	0.114918390665424	0.325435377646813
"622"	"Otu00027"	"Otu00036"	0.0912635258349309	0.419017257921894
"623"	"Otu00028"	"Otu00036"	0.181097193410616	0.121597346808367
"624"	"Otu00029"	"Otu00036"	0.0775368560970087	0.522167456681179
"625"	"Otu00030"	"Otu00036"	-0.0503035392015402	0.644412630974661
"626"	"Otu00031"	"Otu00036"	0.104340208427334	0.357848764798801
"627"	"Otu00032"	"Otu00036"	-0.0104181522292484	0.924369925950601
"628"	"Otu00033"	"Otu00036"	-0.0601529024997039	0.614060247949814
"629"	"Otu00034"	"Otu00036"	0.0244850220965841	0.83064294584418
"630"	"Otu00035"	"Otu00036"	0.156930181884239	0.172839076185972
"631"	"Otu00001"	"Otu00037"	-0.279176282452959	0.0198085507796559
"632"	"Otu00002"	"Otu00037"	-0.273520631889142	0.0218394557197564
"633"	"Otu00003"	"Otu00037"	0.711206256592964	7.96351873333379e-11
"634"	"Otu00004"	"Otu00037"	0.404349116050596	0.000305146364528053
"635"	"Otu00005"	"Otu00037"	-0.241105227981614	0.0367461414669186
"636"	"Otu00006"	"Otu00037"	0.666714957002836	3.65061403329037e-09
"637"	"Otu00007"	"Otu00037"	0.290087203371038	0.00928439467292064
"638"	"Otu00008"	"Otu00037"	0.562126590533914	8.79100948703027e-07
"639"	"Otu00009"	"Otu00037"	0.598175777149592	1.29360099077047e-07
"640"	"Otu00010"	"Otu00037"	-0.0989218865076248	0.416816473168369
"641"	"Otu00011"	"Otu00037"	-0.135527114059143	0.270196791843312
"642"	"Otu00012"	"Otu00037"	0.561599872212204	3.86240613714506e-07
"643"	"Otu00013"	"Otu00037"	0.500393797747483	1.15982536490478e-05
"644"	"Otu00014"	"Otu00037"	0.136131571429362	0.248185688241779
"645"	"Otu00015"	"Otu00037"	0.663478925495926	2.76196621129543e-09
"646"	"Otu00016"	"Otu00037"	0.213002487428172	0.0659547266360729
"647"	"Otu00017"	"Otu00037"	-0.166752821578943	0.172988137567613
"648"	"Otu00018"	"Otu00037"	-0.0289902171692198	0.810269847663755
"649"	"Otu00019"	"Otu00037"	0.00674211354800191	0.955275649859181
"650"	"Otu00020"	"Otu00037"	0.677736410002495	3.33151017883893e-09
"651"	"Otu00021"	"Otu00037"	0.291808499013165	0.00862739514992339
"652"	"Otu00022"	"Otu00037"	0.286157177488119	0.0113327153166229
"653"	"Otu00023"	"Otu00037"	-0.167269885832538	0.172930631018399
"654"	"Otu00024"	"Otu00037"	0.753375407144074	1.04471986617227e-11
"655"	"Otu00025"	"Otu00037"	0.631344192824314	1.4765058287125e-08
"656"	"Otu00026"	"Otu00037"	-0.133699698562767	0.247391506848766
"657"	"Otu00027"	"Otu00037"	0.620241009761625	2.81356351550244e-08
"658"	"Otu00028"	"Otu00037"	0.595699173923952	2.624102048987e-07
"659"	"Otu00029"	"Otu00037"	-0.279176282452959	0.0198085507796559
"660"	"Otu00030"	"Otu00037"	0.582201956989443	6.65124779697379e-08
"661"	"Otu00031"	"Otu00037"	0.698218335837782	4.94976948317571e-10
"662"	"Otu00032"	"Otu00037"	0.511787709057409	2.42141832984544e-06
"663"	"Otu00033"	"Otu00037"	0.607940025114817	2.56257339792398e-07
"664"	"Otu00034"	"Otu00037"	0.38896612760406	0.000592318582888662
"665"	"Otu00035"	"Otu00037"	0.536142967348188	2.4955929576187e-06
"666"	"Otu00036"	"Otu00037"	0.103249804165439	0.366618180255956
"667"	"Otu00001"	"Otu00038"	-0.0755937382866683	0.561689640004446
"668"	"Otu00002"	"Otu00038"	0.458796668756364	0.000402648434417063
"669"	"Otu00003"	"Otu00038"	-0.161450313776398	0.174282905918548
"670"	"Otu00004"	"Otu00038"	0.21377398028353	0.0789222950749935
"671"	"Otu00005"	"Otu00038"	-0.115718575086917	0.356350638174843
"672"	"Otu00006"	"Otu00038"	-0.130933279030837	0.286343718858847
"673"	"Otu00007"	"Otu00038"	-0.0494562327174482	0.683130671015845
"674"	"Otu00008"	"Otu00038"	-0.12354082154324	0.320040982490257
"675"	"Otu00009"	"Otu00038"	-0.131281413862358	0.28626698463292
"676"	"Otu00010"	"Otu00038"	-0.0523805255289192	0.692517575855317
"677"	"Otu00011"	"Otu00038"	-0.036697247706422	0.783636773269547
"678"	"Otu00012"	"Otu00038"	-0.149969291052792	0.212193059256243
"679"	"Otu00013"	"Otu00038"	-0.132342719846038	0.285883981730469
"680"	"Otu00014"	"Otu00038"	0.103280122595193	0.42025064943819
"681"	"Otu00015"	"Otu00038"	-0.142427591055108	0.240149375680255
"682"	"Otu00016"	"Otu00038"	0.334645129259659	0.00786106026916999
"683"	"Otu00017"	"Otu00038"	-0.0451523640985731	0.734342429024387
"684"	"Otu00018"	"Otu00038"	-0.0647608768196373	0.621799828098379
"685"	"Otu00019"	"Otu00038"	-0.0702852339707711	0.590722478284043
"686"	"Otu00020"	"Otu00038"	-0.119329003540986	0.337952806419049
"687"	"Otu00021"	"Otu00038"	-0.0521493830810746	0.665725316770829
